activity_id,institution_id,source_id,experiment_id,frequency,realm,table_id,member_id,grid_label,variable_id,version_id,time_range,chunk_freq,platform,dimensions,cell_methods,standard_name,path
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hfls,v20210201,19410101-19501231,NA,NA,NA,NA,surface_upward_latent_heat_flux,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hfls/gr3/v20210201/hfls_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19410101-19501231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hfls,v20210201,19510101-19601231,NA,NA,NA,NA,surface_upward_latent_heat_flux,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hfls/gr3/v20210201/hfls_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19510101-19601231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hfls,v20210201,19610101-19701231,NA,NA,NA,NA,surface_upward_latent_heat_flux,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hfls/gr3/v20210201/hfls_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19610101-19701231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hfls,v20210201,19710101-19801231,NA,NA,NA,NA,surface_upward_latent_heat_flux,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hfls/gr3/v20210201/hfls_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19710101-19801231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hfls,v20210201,19810101-19901231,NA,NA,NA,NA,surface_upward_latent_heat_flux,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hfls/gr3/v20210201/hfls_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19810101-19901231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hfls,v20210201,19910101-20001231,NA,NA,NA,NA,surface_upward_latent_heat_flux,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hfls/gr3/v20210201/hfls_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19910101-20001231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hfls,v20210201,20010101-20101231,NA,NA,NA,NA,surface_upward_latent_heat_flux,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hfls/gr3/v20210201/hfls_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_20010101-20101231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,ta500,v20210201,19210101-19301231,NA,NA,NA,NA,air_temperature,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/ta500/gr3/v20210201/ta500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19210101-19301231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,ta500,v20210201,19310101-19401231,NA,NA,NA,NA,air_temperature,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/ta500/gr3/v20210201/ta500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19310101-19401231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,ta500,v20210201,19410101-19501231,NA,NA,NA,NA,air_temperature,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/ta500/gr3/v20210201/ta500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19410101-19501231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,ta500,v20210201,19510101-19601231,NA,NA,NA,NA,air_temperature,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/ta500/gr3/v20210201/ta500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19510101-19601231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,ta500,v20210201,19610101-19701231,NA,NA,NA,NA,air_temperature,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/ta500/gr3/v20210201/ta500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19610101-19701231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,ta500,v20210201,19710101-19801231,NA,NA,NA,NA,air_temperature,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/ta500/gr3/v20210201/ta500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19710101-19801231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,ta500,v20210201,19810101-19901231,NA,NA,NA,NA,air_temperature,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/ta500/gr3/v20210201/ta500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19810101-19901231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,ta500,v20210201,19910101-20001231,NA,NA,NA,NA,air_temperature,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/ta500/gr3/v20210201/ta500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19910101-20001231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,ta500,v20210201,20010101-20101231,NA,NA,NA,NA,air_temperature,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/ta500/gr3/v20210201/ta500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_20010101-20101231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,zg500,v20210201,19210101-19301231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19210101-19301231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,zg500,v20210201,19310101-19401231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19310101-19401231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,zg500,v20210201,19410101-19501231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19410101-19501231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,zg500,v20210201,19510101-19601231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19510101-19601231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,zg500,v20210201,19610101-19701231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19610101-19701231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,zg500,v20210201,19710101-19801231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19710101-19801231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,zg500,v20210201,19810101-19901231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19810101-19901231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,zg500,v20210201,19910101-20001231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19910101-20001231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,zg500,v20210201,20010101-20101231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_20010101-20101231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hus500,v20210201,19810101-19901231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19810101-19901231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hus500,v20210201,19910101-20001231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19910101-20001231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hus500,v20210201,20010101-20101231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_20010101-20101231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hus500,v20210201,19210101-19301231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19210101-19301231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hus500,v20210201,19310101-19401231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19310101-19401231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hus500,v20210201,19410101-19501231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19410101-19501231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hus500,v20210201,19510101-19601231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19510101-19601231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hus500,v20210201,19610101-19701231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19610101-19701231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,day,r15i1p1f1,gr3,hus500,v20210201,19710101-19801231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_19710101-19801231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cape,v20210201,192101010600-193101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_192101010600-193101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cape,v20210201,193101010600-194101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_193101010600-194101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cape,v20210201,194101010600-195101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_194101010600-195101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cape,v20210201,195101010600-196101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_195101010600-196101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cape,v20210201,196101010600-197101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_196101010600-197101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cape,v20210201,197101010600-198101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_197101010600-198101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cape,v20210201,198101010600-199101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_198101010600-199101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cape,v20210201,199101010600-200101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_199101010600-200101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cape,v20210201,200101010600-201101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_200101010600-201101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,uas,v20210201,192101010600-193101010000,NA,NA,NA,NA,eastward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/uas/gr3/v20210201/uas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_192101010600-193101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,uas,v20210201,193101010600-194101010000,NA,NA,NA,NA,eastward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/uas/gr3/v20210201/uas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_193101010600-194101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,uas,v20210201,194101010600-195101010000,NA,NA,NA,NA,eastward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/uas/gr3/v20210201/uas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_194101010600-195101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,vas,v20210201,192101010600-193101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_192101010600-193101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,vas,v20210201,193101010600-194101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_193101010600-194101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,vas,v20210201,194101010600-195101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_194101010600-195101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,vas,v20210201,195101010600-196101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_195101010600-196101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,vas,v20210201,196101010600-197101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_196101010600-197101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,vas,v20210201,197101010600-198101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_197101010600-198101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,vas,v20210201,198101010600-199101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_198101010600-199101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,vas,v20210201,199101010600-200101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_199101010600-200101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,vas,v20210201,200101010600-201101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_200101010600-201101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cin,v20210201,192101010600-193101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_192101010600-193101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cin,v20210201,193101010600-194101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_193101010600-194101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cin,v20210201,194101010600-195101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_194101010600-195101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cin,v20210201,195101010600-196101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_195101010600-196101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cin,v20210201,196101010600-197101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_196101010600-197101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,historical,NA,NA,6hr,r15i1p1f1,gr3,cin,v20210201,197101010600-198101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/historical/r15i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_historical_r15i1p1f1_gr3_197101010600-198101010000.nc
